47002	2016-07-02 17:04:41	1	1	47002	O	0
42014	2016-07-02 17:06:12	1	1	42014	O	0
42010	2016-07-02 17:08:03	1	1	42010	O	0
41003	2016-07-02 17:08:30	1	1	41003	O	0
56126	2016-07-02 17:08:37	1	1	56126	O	0
57046	2016-07-02 17:11:04	1	1	57046	O	0
53007	2016-07-02 17:12:55	1	1	53007	O	0
56130	2016-07-02 17:12:59	1	1	56130	O	0
56143	2016-07-02 17:15:19	1	1	56143	O	0
58006	2016-07-02 17:15:25	1	1	58006	O	0
58087	2016-07-02 17:15:31	1	1	58087	O	0
58052	2016-07-02 17:16:29	1	1	58052	O	0
48001	2016-07-02 17:23:28	1	1	48001	O	0
56077	2016-07-01 19:08:50	1	1	56077	I	0
57263	2016-07-01 19:09:01	1	1	57263	I	0
49009	2016-07-27 18:48:27	1	1	49009	O	0
45008	2016-07-27 18:52:09	1	1	45008	O	0
56100	2016-07-27 18:53:02	1	1	56100	O	0
56103	2016-07-27 18:53:20	1	1	56103	O	0
56160	2016-07-27 18:54:30	1	1	56160	O	0
56160	2016-07-27 18:54:35	1	1	56160	O	0
56140	2016-07-27 18:55:20	1	1	56140	O	0
58086	2016-07-27 18:56:19	1	1	58086	O	0
56054	2016-07-27 18:56:24	1	1	56054	O	0
36007	2016-07-27 18:59:00	1	1	36007	O	0
58061	2016-07-27 19:00:21	1	1	58061	O	0
55059	2016-07-27 19:00:39	1	1	55059	O	0
58090	2016-07-27 19:01:51	1	1	58090	O	0
55058	2016-07-27 19:04:54	1	1	55058	O	0
42008	2016-07-27 19:05:25	1	0	42008	O	0
42013	2016-07-27 19:08:31	1	1	42013	O	0
58067	2016-07-27 19:12:19	1	1	58067	O	0
58524	2016-07-27 19:13:52	1	1	58524	O	0
57256	2016-07-27 19:14:08	1	1	57256	O	0
57252	2016-07-27 19:14:15	1	1	57252	O	0
53019	2016-07-27 19:14:20	1	1	53019	O	0
57003	2016-07-27 19:17:01	1	1	57003	O	0
58106	2016-07-27 19:18:01	1	1	58106	O	0
54018	2016-07-27 19:18:12	1	1	54018	O	0
59039	2016-07-27 19:18:27	1	1	59039	O	0
59011	2016-07-27 19:18:34	1	1	59011	O	0
57027	2016-07-27 19:20:14	1	1	57027	O	0
57057	2016-07-27 19:20:25	1	1	57057	O	0
51009	2016-07-27 19:23:02	1	1	51009	O	0
58043	2016-07-27 19:24:24	1	1	58043	O	0
55056	2016-07-27 19:24:50	1	1	55056	O	0
56129	2016-07-27 19:26:07	1	1	56129	O	0
57265	2016-07-27 19:26:17	1	1	57265	O	0
50001	2016-07-27 19:27:42	1	1	50001	O	0
44004	2016-07-27 19:27:51	1	1	44004	O	0
56123	2016-07-27 19:29:46	1	1	56123	O	0
47003	2016-07-27 19:30:07	1	1	47003	O	0
47007	2016-07-27 19:31:22	1	1	47007	O	0
47007	2016-07-27 19:31:23	1	1	47007	O	0
55023	2016-07-27 19:36:58	1	1	55023	O	0
51005	2016-07-27 19:38:53	1	1	51005	O	0
57023	2016-07-27 19:42:54	1	1	57023	O	0
42002	2016-07-27 19:43:04	1	1	42002	O	0
53002	2016-07-27 19:43:41	1	1	53002	O	0
52001	2016-07-27 19:47:24	1	1	52001	O	0
50003	2016-07-27 19:47:51	1	1	50003	O	0
58042	2016-07-27 19:48:06	1	1	58042	O	0
59045	2016-07-27 19:54:22	1	1	59045	O	0
51001	2016-07-27 19:54:29	1	1	51001	O	0
57024	2016-07-27 19:55:13	1	1	57024	O	0
59004	2016-07-27 19:55:19	1	1	59004	O	0
58037	2016-07-27 19:57:16	1	1	58037	O	0
58037	2016-07-27 19:57:18	1	1	58037	O	0
59029	2016-07-27 19:57:26	1	1	59029	O	0
59008	2016-07-27 19:57:29	1	1	59008	O	0
49002	2016-07-27 20:00:55	1	1	49002	O	0
41002	2016-07-27 20:01:40	1	1	41002	O	0
58052	2016-07-27 20:01:51	1	1	58052	O	0
48012	2016-07-27 20:02:29	1	1	48012	O	0
55027	2016-07-27 20:03:17	1	1	55027	O	0
59025	2016-07-27 20:13:09	1	1	59025	O	0
49011	2016-07-27 20:16:47	1	0	49011	O	0
57260	2016-07-27 20:17:43	1	1	57260	O	0
46001	2016-07-27 20:18:15	1	1	46001	O	0
39007	2016-07-27 20:19:17	1	1	39007	O	0
39007	2016-07-27 20:19:18	1	1	39007	O	0
48014	2016-07-27 20:24:15	1	1	48014	O	0
59026	2016-07-27 20:30:02	1	1	59026	O	0
43007	2016-07-27 20:31:22	1	1	43007	O	0
47014	2016-07-27 20:31:31	1	1	47014	O	0
57280	2016-07-27 20:35:15	1	1	57280	O	0
44003	2016-07-27 20:47:46	1	1	44003	O	0
49004	2016-07-27 21:00:02	1	1	49004	O	0
42003	2016-07-27 21:04:03	1	1	42003	O	0
58019	2016-07-27 21:05:39	1	1	58019	O	0
38008	2016-07-27 21:41:20	1	1	38008	O	0
56130	2016-07-27 22:01:14	1	1	56130	O	0
47005	2016-07-27 22:01:49	1	1	47005	O	0
57047	2016-07-27 22:07:22	1	1	57047	o	0
54014	2016-07-27 22:40:26	1	1	54014	o	0
54014	2016-07-27 22:40:29	1	1	54014	o	0
54014	2016-07-27 22:40:31	1	1	54014	o	0
55020	2016-07-27 23:01:44	1	1	55020	o	0
58027	2016-07-27 23:07:55	1	1	58027	o	0
47011	2016-07-27 23:33:21	1	1	47011	o	0
56095	2016-07-27 23:35:44	1	1	56095	o	0
56128	2016-07-28 06:07:30	1	1	56128	o	0
58545	2016-07-28 06:13:17	1	1	58545	I	0
58545	2016-07-28 06:13:53	1	1	58545	I	0
55018	2016-07-28 06:17:54	1	1	55018	I	0
45004	2016-07-28 06:23:00	1	1	45004	I	0
43002	2016-07-28 06:28:32	1	1	43002	I	0
49005	2016-07-28 06:47:43	1	1	49005	I	0
57064	2016-07-28 06:48:01	1	1	57064	I	0
58006	2016-07-28 06:48:16	1	1	58006	I	0
47012	2016-07-28 06:48:38	1	1	47012	I	0
47012	2016-07-28 06:48:42	1	1	47012	I	0
59334	2016-07-28 06:49:04	1	1	59334	I	0
48005	2016-07-28 06:49:14	1	0	48005	I	0
54019	2016-07-28 06:55:29	1	1	54019	I	0
59003	2016-07-28 06:56:47	1	1	59003	I	0
48013	2016-07-28 07:03:02	1	1	48013	I	0
59046	2016-07-28 07:12:59	1	1	59046	I	0
39016	2016-07-28 07:16:14	1	0	39016	I	0
38011	2016-07-28 07:20:39	1	1	38011	I	0
46005	2016-07-28 07:21:33	1	1	46005	I	0
43013	2016-07-28 07:21:43	1	1	43013	I	0
36001	2016-07-28 07:23:24	1	1	36001	I	0
59039	2016-07-28 07:23:59	1	1	59039	I	0
59011	2016-07-28 07:26:32	1	1	59011	I	0
38013	2016-07-28 07:30:45	1	1	38013	I	0
54008	2016-07-28 07:31:51	1	1	54008	I	0
55056	2016-07-28 07:31:59	1	1	55056	I	0
56100	2016-07-28 07:32:06	1	1	56100	I	0
59333	2016-07-28 07:32:16	1	1	59333	I	0
36005	2016-07-28 07:33:33	1	1	36005	I	0
36005	2016-07-28 07:33:36	1	1	36005	I	0
56126	2016-07-28 07:34:11	1	1	56126	I	0
39024	2016-07-28 07:35:49	1	1	39024	I	0
59028	2016-07-28 07:36:01	1	1	59028	I	0
41003	2016-07-28 07:36:55	1	1	41003	I	0
59034	2016-07-28 07:37:30	1	1	59034	I	0
51003	2016-07-28 07:37:55	1	1	51003	I	0
58086	2016-07-28 07:38:03	1	1	58086	I	0
54014	2016-07-28 07:39:04	1	1	54014	I	0
54014	2016-07-28 07:39:07	1	1	54014	I	0
42007	2016-07-28 07:39:55	1	1	42007	I	0
59026	2016-07-28 07:42:02	1	1	59026	I	0
49006	2016-07-28 07:42:13	1	1	49006	I	0
58524	2016-07-28 07:44:05	1	1	58524	I	0
56046	2016-07-28 07:44:32	1	1	56046	I	0
56059	2016-07-28 07:45:08	1	1	56059	I	0
49002	2016-07-28 07:47:57	1	1	49002	I	0
57253	2016-07-28 07:50:13	1	1	57253	I	0
59064	2016-07-28 07:53:24	1	1	59064	I	0
55058	2016-07-28 07:54:42	1	1	55058	I	0
34008	2016-07-28 07:55:25	1	1	34008	I	0
45003	2016-07-28 07:55:32	1	1	45003	I	0
45003	2016-07-28 07:55:36	1	1	45003	I	0
58081	2016-07-28 07:56:44	1	1	58081	I	0
59920	2016-07-28 07:56:50	1	1	59920	I	0
49011	2016-07-28 07:57:00	1	0	49011	I	0
58911	2016-07-28 07:57:38	1	1	58911	I	0
55009	2016-07-28 07:58:10	1	1	55009	I	0
59917	2016-07-28 07:59:26	1	1	59917	I	0
59032	2016-07-28 07:59:47	1	1	59032	I	0
37005	2016-07-28 07:59:53	1	1	37005	I	0
55043	2016-07-28 08:00:48	1	1	55043	I	0
58043	2016-07-28 08:01:11	1	1	58043	I	0
53014	2016-07-28 08:02:40	1	1	53014	I	0
56085	2016-07-28 08:03:35	1	1	56085	I	0
55023	2016-07-28 08:04:30	1	1	55023	I	0
59052	2016-07-28 08:04:56	1	1	59052	I	0
53013	2016-07-28 08:05:09	1	1	53013	I	0
55035	2016-07-28 08:05:17	1	1	55035	I	0
55035	2016-07-28 08:05:20	1	1	55035	I	0
39011	2016-07-28 08:05:36	1	1	39011	I	0
58066	2016-07-28 08:06:13	1	1	58066	I	0
42009	2016-07-28 08:06:33	1	1	42009	I	0
58009	2016-07-28 08:06:41	1	1	58009	I	0
47004	2016-07-28 08:06:57	1	1	47004	I	0
47004	2016-07-28 08:07:00	1	1	47004	I	0
58106	2016-07-28 08:08:18	1	1	58106	I	0
53005	2016-07-28 08:09:13	1	1	53005	I	0
53005	2016-07-28 08:09:16	1	1	53005	I	0
57059	2016-07-28 08:09:59	1	1	57059	I	0
58901	2016-07-28 08:10:05	1	1	58901	I	0
58075	2016-07-28 08:10:11	1	1	58075	I	0
48012	2016-07-28 08:10:19	1	1	48012	I	0
53008	2016-07-28 08:10:23	1	1	53008	I	0
54024	2016-07-28 08:11:08	1	1	54024	I	0
59918	2016-07-28 08:11:14	1	1	59918	I	0
55044	2016-07-28 08:11:23	1	1	55044	I	0
50004	2016-07-28 08:11:38	1	1	50004	I	0
55048	2016-07-28 08:12:22	1	1	55048	I	0
57256	2016-07-28 08:12:43	1	1	57256	I	0
59311	2016-07-28 08:13:07	1	1	59311	I	0
48009	2016-07-28 08:14:18	1	1	48009	I	0
34005	2016-07-28 08:14:53	1	0	34005	I	0
59053	2016-07-28 08:15:04	1	1	59053	I	0
47002	2016-07-28 08:15:42	1	1	47002	I	0
40004	2016-07-28 08:16:33	1	1	40004	I	0
58913	2016-07-28 08:16:38	1	1	58913	I	0
39002	2016-07-28 08:16:52	1	1	39002	I	0
59025	2016-07-28 08:17:03	1	1	59025	I	0
51001	2016-07-28 08:17:39	1	1	51001	I	0
57280	2016-07-28 08:17:45	1	1	57280	I	0
54007	2016-07-28 08:17:51	1	1	54007	I	0
51009	2016-07-28 08:18:01	1	1	51009	I	0
59925	2016-07-28 08:18:14	1	1	59925	I	0
56143	2016-07-28 08:18:20	1	1	56143	I	0
56010	2016-07-28 08:18:42	1	1	56010	I	0
57057	2016-07-28 08:18:49	1	1	57057	I	0
59043	2016-07-28 08:18:54	1	1	59043	I	0
58027	2016-07-28 08:19:51	1	1	58027	I	0
39019	2016-07-28 08:20:58	1	1	39019	I	0
57257	2016-07-28 08:21:10	1	1	57257	I	0
55010	2016-07-28 08:21:16	1	1	55010	I	0
57095	2016-07-28 08:21:56	1	1	57095	I	0
53022	2016-07-28 08:22:09	1	1	53022	I	0
49004	2016-07-28 08:22:15	1	1	49004	I	0
31001	2016-07-28 08:22:30	1	1	31001	I	0
59045	2016-07-28 08:22:51	1	1	59045	I	0
55034	2016-07-28 08:23:01	1	1	55034	I	0
42014	2016-07-28 08:23:07	1	1	42014	I	0
45008	2016-07-28 08:23:13	1	1	45008	I	0
51004	2016-07-28 08:23:22	1	1	51004	I	0
55020	2016-07-28 08:23:28	1	1	55020	I	0
56140	2016-07-28 08:23:52	1	1	56140	I	0
48001	2016-07-28 08:23:59	1	1	48001	I	0
57087	2016-07-28 08:24:11	1	1	57087	I	0
57062	2016-07-28 08:24:17	1	1	57062	I	0
55059	2016-07-28 08:24:30	1	1	55059	I	0
42010	2016-07-28 08:24:45	1	1	42010	I	0
57085	2016-07-28 08:24:57	1	1	57085	I	0
55004	2016-07-28 08:25:02	1	1	55004	I	0
56045	2016-07-28 08:25:08	1	1	56045	I	0
55046	2016-07-28 08:25:13	1	1	55046	I	0
53016	2016-07-28 08:25:19	1	1	53016	I	0
54013	2016-07-28 08:25:25	1	1	54013	I	0
56058	2016-07-28 08:25:51	1	1	56058	I	0
57031	2016-07-28 08:25:58	1	1	57031	I	0
58040	2016-07-28 08:26:13	1	1	58040	I	0
47005	2016-07-28 08:26:32	1	1	47005	I	0
59031	2016-07-28 08:26:45	1	1	59031	I	0
59031	2016-07-28 08:26:46	1	1	59031	I	0
58067	2016-07-28 08:27:13	1	1	58067	I	0
57047	2016-07-28 08:27:49	1	1	57047	I	0
57047	2016-07-28 08:27:54	1	1	57047	I	0
48002	2016-07-28 08:27:58	1	1	48002	I	0
52001	2016-07-28 08:28:12	1	1	52001	I	0
56101	2016-07-28 08:28:21	1	1	56101	I	0
56089	2016-07-01 05:24:57	1	1	56089	O	0
55018	2016-07-01 05:57:08	1	1	55018	O	0
58545	2016-07-01 06:12:39	1	1	58545	I	0
58545	2016-07-01 06:12:42	1	1	58545	I	0
49005	2016-07-01 06:24:14	1	1	49005	I	0
43002	2016-07-01 06:31:10	1	1	43002	I	0
48005	2016-07-01 06:37:21	1	0	48005	I	0
48013	2016-07-01 06:45:08	1	1	48013	I	0
45004	2016-07-01 06:48:15	1	1	45004	I	0
59914	2016-07-01 06:49:37	1	1	59914	I	0
59914	2016-07-01 06:49:39	1	1	59914	I	0
47011	2016-07-01 06:53:48	1	1	47011	I	0
47012	2016-07-01 06:56:23	1	1	47012	I	0
47012	2016-07-01 06:56:27	1	1	47012	I	0
58065	2016-07-01 07:01:51	1	1	58065	I	0
54019	2016-07-01 07:01:58	1	1	54019	I	0
54016	2016-07-01 07:05:24	1	1	54016	I	0
47004	2016-07-01 07:06:26	1	1	47004	I	0
38013	2016-07-01 07:08:07	1	1	38013	I	0
59011	2016-07-01 07:10:04	1	1	59011	I	0
59002	2016-07-01 07:10:22	1	1	59002	I	0
59334	2016-07-01 07:10:35	1	1	59334	I	0
43013	2016-07-01 07:16:42	1	1	43013	I	0
59003	2016-07-01 07:18:21	1	1	59003	I	0
56128	2016-07-01 07:23:07	1	1	56128	I	0
53023	2016-07-01 07:23:48	1	1	53023	I	0
55056	2016-07-01 07:23:57	1	1	55056	I	0
36001	2016-07-01 07:24:32	1	1	36001	I	0
58081	2016-07-01 07:26:32	1	1	58081	I	0
46005	2016-07-01 07:28:32	1	1	46005	I	0
58019	2016-07-01 07:30:40	1	1	58019	I	0
42007	2016-07-01 07:30:58	1	1	42007	I	0
58060	2016-07-01 07:33:31	1	1	58060	I	0
41003	2016-07-01 07:34:21	1	1	41003	I	0
58524	2016-07-01 07:34:40	1	1	58524	I	0
39011	2016-07-01 07:35:49	1	1	39011	I	0
39011	2016-07-01 07:35:51	1	1	39011	I	0
56100	2016-07-01 07:36:46	1	1	56100	I	0
59034	2016-07-01 07:36:56	1	1	59034	I	0
59039	2016-07-01 07:37:02	1	1	59039	I	0
49006	2016-07-01 07:38:23	1	1	49006	I	0
56095	2016-07-01 07:38:48	1	1	56095	I	0
42009	2016-07-01 07:41:27	1	1	42009	I	0
42009	2016-07-01 07:41:30	1	1	42009	I	0
58913	2016-07-01 07:42:48	1	1	58913	I	0
39016	2016-07-01 07:43:01	1	0	39016	I	0
59920	2016-07-01 07:44:00	1	1	59920	I	0
51003	2016-07-01 07:44:39	1	1	51003	I	0
59333	2016-07-01 07:47:26	1	1	59333	I	0
55043	2016-07-01 07:48:20	1	1	55043	I	0
53013	2016-07-01 07:52:15	1	1	53013	I	0
55058	2016-07-01 07:53:43	1	1	55058	I	0
56140	2016-07-01 07:54:13	1	1	56140	I	0
54024	2016-07-01 07:55:12	1	1	54024	I	0
38011	2016-07-01 07:55:18	1	1	38011	I	0
34008	2016-07-01 07:55:23	1	1	34008	I	0
56059	2016-07-01 07:57:43	1	1	56059	I	0
42004	2016-07-01 07:57:50	1	1	42004	I	0
55009	2016-07-01 07:58:40	1	1	55009	I	0
39024	2016-07-01 07:59:02	1	1	39024	I	0
58043	2016-07-01 08:00:59	1	1	58043	I	0
53014	2016-07-01 08:01:06	1	1	53014	I	0
57059	2016-07-01 08:02:07	1	1	57059	I	0
48009	2016-07-01 08:02:24	1	1	48009	I	0
39002	2016-07-01 08:02:48	1	1	39002	I	0
53005	2016-07-01 08:02:54	1	1	53005	I	0
53005	2016-07-01 08:02:57	1	1	53005	I	0
57087	2016-07-01 08:03:03	1	1	57087	I	0
49011	2016-07-01 08:03:16	1	0	49011	I	0
46001	2016-07-01 08:03:24	1	1	46001	I	0
59046	2016-07-01 08:04:17	1	1	59046	I	0
59032	2016-07-01 08:04:24	1	1	59032	I	0
56077	2016-07-01 08:05:25	1	1	56077	I	0
59030	2016-07-01 08:05:31	1	1	59030	I	0
58911	2016-07-01 08:06:19	1	1	58911	I	0
58912	2016-07-01 08:06:22	1	1	58912	I	0
58066	2016-07-01 08:06:31	1	1	58066	I	0
59918	2016-07-01 08:06:37	1	1	59918	I	0
55023	2016-07-01 08:08:06	1	1	55023	I	0
55044	2016-07-01 08:08:27	1	1	55044	I	0
56045	2016-07-01 08:25:31	1	1	56045	I	0
53007	2016-07-01 08:25:38	1	1	53007	I	0
59025	2016-07-01 08:25:58	1	1	59025	I	0
56103	2016-07-01 08:26:32	1	1	56103	I	0
58087	2016-07-01 08:26:47	1	1	58087	I	0
55005	2016-07-01 08:27:00	1	1	55005	I	0
59012	2016-07-01 08:27:16	1	1	59012	I	0
57257	2016-07-01 08:27:35	1	1	57257	I	0
47013	2016-07-01 08:27:40	1	1	47013	I	0
55064	2016-07-01 08:27:45	1	1	55064	I	0
55027	2016-07-01 08:27:50	1	1	55027	I	0
57063	2016-07-01 08:27:56	1	1	57063	I	0
53020	2016-07-01 08:28:01	1	1	53020	I	0
47005	2016-07-01 08:28:08	1	1	47005	I	0
50003	2016-07-01 08:28:15	1	1	50003	I	0
58075	2016-07-01 08:28:23	1	1	58075	I	0
56058	2016-07-01 08:28:37	1	1	56058	I	0
55054	2016-07-01 08:28:44	1	1	55054	I	0
45008	2016-07-01 08:29:06	1	1	45008	I	0
57252	2016-07-01 08:29:38	1	1	57252	I	0
56085	2016-07-01 08:29:44	1	1	56085	I	0
49002	2016-07-01 08:29:55	1	1	49002	I	0
58103	2016-07-01 08:30:08	1	1	58103	I	0
48002	2016-07-01 08:30:15	1	1	48002	I	0
57805	2016-07-01 08:30:21	1	1	57805	I	0
57095	2016-07-01 08:30:26	1	1	57095	I	0
57031	2016-07-01 08:30:35	1	1	57031	I	0
59311	2016-07-01 08:30:53	1	1	59311	I	0
56101	2016-07-01 08:31:00	1	1	56101	I	0
55059	2016-07-01 08:31:06	1	1	55059	I	0
57264	2016-07-01 08:31:52	1	1	57264	I	0
42005	2016-07-01 08:31:57	1	1	42005	I	0
57048	2016-07-01 08:32:03	1	1	57048	I	0
55020	2016-07-01 08:32:12	1	1	55020	I	0
58052	2016-07-01 08:32:16	1	1	58052	I	0
58090	2016-07-01 08:32:49	1	1	58090	I	0
